Breakdown,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,2017-06-30 00:00:00,ticker
researchDevelopment,,,,,WNB.AX
effectOfAccountingCharges,,,,,WNB.AX
incomeBeforeTax,-11921000,-13241000,-10735000,-2466127,WNB.AX
minorityInterest,,,,,WNB.AX
netIncome,-11786000,-13552000,-11681000,-2466127,WNB.AX
sellingGeneralAdministrative,2429000,2485000,2341000,4380109,WNB.AX
grossProfit,-1169000,-841000,2293000,5039346,WNB.AX
ebit,-8108000,-7171000,-3519000,-775185,WNB.AX
operatingIncome,-8108000,-7171000,-3519000,-775185,WNB.AX
otherOperatingExpenses,1529000,2023000,2107000,-72037,WNB.AX
interestExpense,-43000,-48000,-69000,-126719,WNB.AX
extraordinaryItems,,,,,WNB.AX
nonRecurring,,,,,WNB.AX
otherItems,,,,,WNB.AX
incomeTaxExpense,-135000,78000,0,0,WNB.AX
totalRevenue,10682000,9932000,14708000,19088533,WNB.AX
totalOperatingExpenses,18790000,17103000,18227000,19863718,WNB.AX
costOfRevenue,11851000,10773000,12415000,14049187,WNB.AX
totalOtherIncomeExpenseNet,-3813000,-6070000,-7216000,-1690942,WNB.AX
discontinuedOperations,,-233000.0,-946000.0,-946000.0,WNB.AX
netIncomeFromContinuingOps,-11786000,-13319000,-10735000,-2466127,WNB.AX
netIncomeApplicableToCommonShares,-11786000,-13552000,-11681000,-2466127,WNB.AX
