Breakdown,Value,ticker
zip,4212,ZMM.AX
sector,Technology,ZMM.AX
longBusinessSummary,"Zimi Limited provides Internet of Things based electrical products for homes and working spaces in Australia. The company offers dimmable light switches that enable the control to adjust light levels; multipurpose switches for switching lighting, appliances, and devices directly; fan and light controller switches; double power points that allow to monitor and manage energy use from individual points in house; cloud connects that manage home's energy use, as well as enable voice commands and monitors power use; and garage controllers to control garage doors. The company was formerly known as Quantify Technology Holdings Limited and changed its name to Zimi Limited in April 2021. Zimi Limited was incorporated in 2005 and is based in Helensvale, Australia.",ZMM.AX
city,Helensvale,ZMM.AX
state,QLD,ZMM.AX
compensationAsOfEpochDate,1640908800,ZMM.AX
country,Australia,ZMM.AX
website,https://www.zimi.life,ZMM.AX
maxAge,86400,ZMM.AX
address1,14 Millennium Circuit,ZMM.AX
industry,Computer Hardware,ZMM.AX
