Breakdown,Value,ticker
zip,2064,BYI.AX
sector,Communication Services,BYI.AX
fullTimeEmployees,119,BYI.AX
longBusinessSummary,"Beyond International Limited, together with its subsidiaries, engages in the media and content businesses in Australia, North America, Europe, and internationally. The company operates through TV Production and Copyright, Film and Television Distribution, and Home Entertainment divisions. The TV Production and Copyright division is involved in the production of television programs and ownership of television product copyrights. The Film and Television Distribution division distributes television programs and feature films. The Home Entertainment division distributes DVDs. The company was founded in 1984 and is headquartered in Artarmon, Australia.",BYI.AX
city,Artarmon,BYI.AX
phone,61 2 9437 2000,BYI.AX
state,NSW,BYI.AX
compensationAsOfEpochDate,1640908800,BYI.AX
country,Australia,BYI.AX
website,https://www.beyond.com.au,BYI.AX
maxAge,86400,BYI.AX
address1,109 Reserve Road,BYI.AX
fax,61 2 9437 2181,BYI.AX
industry,Entertainment,BYI.AX
