Breakdown,2021-03-31 00:00:00,2020-03-31 00:00:00,2019-03-31 00:00:00,2018-03-31 00:00:00,ticker
investments,-8126.0,315049.0,-1039897.0,-88964.0,8IH.AX
changeToLiabilities,7870143.0,2086078.0,-170197.0,-498387.0,8IH.AX
totalCashflowsFromInvestingActivities,-555135.0,2789197.0,4220275.0,2918187.0,8IH.AX
netBorrowings,-1219403.0,-1392434.0,48556.0,48556.0,8IH.AX
totalCashFromFinancingActivities,-1098101.0,-2690125.0,342286.0,5648601.0,8IH.AX
netIncome,7946616.0,-3679184.0,-10198735.0,-4249612.0,8IH.AX
changeInCash,8377265.0,6059604.0,-1559992.0,1555858.0,8IH.AX
repurchaseOfStock,-483387.0,-35806.0,-136804.0,-136804.0,8IH.AX
effectOfExchangeRate,-164116.0,271043.0,175461.0,175461.0,8IH.AX
totalCashFromOperatingActivities,10194617.0,5689489.0,-6298014.0,-7010930.0,8IH.AX
depreciation,1659719.0,1737126.0,655665.0,622164.0,8IH.AX
changeToAccountReceivables,-145385.0,-69072.0,-569221.0,-575948.0,8IH.AX
otherCashflowsFromFinancingActivities,604689.0,-1261885.0,225193.0,6553548.0,8IH.AX
changeToNetincome,-3079811.0,2611417.0,6718465.0,-1723810.0,8IH.AX
capitalExpenditures,-587434.0,-198630.0,-377645.0,-613282.0,8IH.AX
issuanceOfStock,,,205341.0,205341.0,8IH.AX
otherCashflowsFromInvestingActivities,,,5000000.0,-5000000.0,8IH.AX
changeToInventory,,,-507834.0,-113077.0,8IH.AX
dividendsPaid,,,,-904947.0,8IH.AX
