,0,1,ticker
0,Market Cap (intraday),20.63M,UCM.AX
1,Enterprise Value,20.35M,UCM.AX
2,Trailing P/E,,UCM.AX
3,Forward P/E,,UCM.AX
4,PEG Ratio (5 yr expected),,UCM.AX
5,Price/Sales (ttm),4.07,UCM.AX
6,Price/Book (mrq),6.70,UCM.AX
7,Enterprise Value/Revenue,5.27,UCM.AX
8,Enterprise Value/EBITDA,-52.12,UCM.AX
