Breakdown,Value,ticker
zip,2000,UCM.AX
sector,Healthcare,UCM.AX
fullTimeEmployees,35,UCM.AX
longBusinessSummary,"Uscom Limited designs, develops, manufactures, and markets non-invasive cardiovascular and pulmonary medical devices worldwide. It offers USCOM 1A, a non-invasive hemodynamic monitor that measures cardiovascular function using Doppler ultrasound; BP+, a supra-systolic oscillometric central blood pressure monitor that measures blood pressure and blood pressure waveforms at the heart, as well as in the arm; and SpiroSonic, a pulmonary function testing device based on multi-path ultrasound technology. The company provides the SpiroSonic AIR, a digital home care spirometer which feeds digital lung function signals through a phone app; and Ventitest, a digital ultrasonic ventilator testing solution for testing ventilators. It serves hospitals and other medical care locations through a network of distribution partners. The company was formerly known as Uscom Pty Limited and changed its name to Uscom Limited in October 2003. The company was incorporated in 1999 and is headquartered in Sydney, Australia.",UCM.AX
city,Sydney,UCM.AX
phone,61 2 9247 4144,UCM.AX
state,NSW,UCM.AX
compensationAsOfEpochDate,1640908800,UCM.AX
country,Australia,UCM.AX
website,https://www.uscom.com.au,UCM.AX
maxAge,86400,UCM.AX
address1,66 Clarence Street,UCM.AX
fax,61 2 9247 8157,UCM.AX
industry,Medical Devices,UCM.AX
address2,Suite 2 Level 8,UCM.AX
