,0,1,ticker
0,Market Cap (intraday),20.78M,PNX.AX
1,Enterprise Value,17.00M,PNX.AX
2,Trailing P/E,,PNX.AX
3,Forward P/E,,PNX.AX
4,PEG Ratio (5 yr expected),,PNX.AX
5,Price/Sales (ttm),,PNX.AX
6,Price/Book (mrq),0.99,PNX.AX
7,Enterprise Value/Revenue,,PNX.AX
8,Enterprise Value/EBITDA,-13.66,PNX.AX
