Breakdown,Value,ticker
zip,6005,MEI.AX
sector,Basic Materials,MEI.AX
longBusinessSummary,"Meteoric Resources NL explores for mineral tenements. It explores for gold, copper, cobalt, diamond, and silver deposits. The company owns interests in the Palm Springs gold project, which covers an area of approximately 12,500 ha located in Western Australia; the Juruena and Novo Astro gold projects situated in Brazil; and the Warrego North IOCG project located in the Northern Territory. It also holds interests in the Mulligan and Mulligan East, Beauchamp, and Iron Mask projects in Ontario, Canada. The company was incorporated in 2004 and is based in West Perth, Australia.",MEI.AX
city,West Perth,MEI.AX
phone,61 8 9226 2011,MEI.AX
state,WA,MEI.AX
compensationAsOfEpochDate,1640908800,MEI.AX
country,Australia,MEI.AX
website,https://www.meteoric.com.au,MEI.AX
maxAge,86400,MEI.AX
address1,33 Ord Street,MEI.AX
fax,61 8 9226 2099,MEI.AX
industry,Other Industrial Metals & Mining,MEI.AX
address2,Level 1,MEI.AX
