Breakdown,Value,ticker
zip,3205,BEX.AX
sector,Consumer Cyclical,BEX.AX
longBusinessSummary,"BikeExchange Limited operates an online cycling market place. The company's marketplace provides a technology driven platform to connect consumers with retailers of bicycle products and accessories. It operates in Australia, Europe, North America, and Latin America. The company was founded in 2007 and is headquartered in Melbourne, Australia.",BEX.AX
city,Melbourne,BEX.AX
state,VIC,BEX.AX
compensationAsOfEpochDate,1640908800,BEX.AX
country,Australia,BEX.AX
website,https://bikeexchangegroup.com.au,BEX.AX
maxAge,86400,BEX.AX
address1,Central House,BEX.AX
industry,Leisure,BEX.AX
address2,101 Moray Street,BEX.AX
