Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,67796000.0,36662000.0,31221000.0,31855000.0,GLB.AX
totalStockholderEquity,70168000.0,44781000.0,44532000.0,41046000.0,GLB.AX
otherCurrentLiab,28170000.0,12893000.0,7972000.0,9984000.0,GLB.AX
totalAssets,137964000.0,81443000.0,75753000.0,72901000.0,GLB.AX
commonStock,144223000.0,144223000.0,144223000.0,144223000.0,GLB.AX
otherCurrentAssets,3548000.0,2041000.0,2256000.0,3242000.0,GLB.AX
retainedEarnings,-67463000.0,-93271000.0,-93690000.0,-96911000.0,GLB.AX
otherLiab,99000.0,57000.0,1179000.0,1260000.0,GLB.AX
treasuryStock,-6592000.0,-6171000.0,-6001000.0,-6266000.0,GLB.AX
otherAssets,5427000.0,5934000.0,6109000.0,5442000.0,GLB.AX
cash,36077000.0,25997000.0,9495000.0,16801000.0,GLB.AX
totalCurrentLiabilities,57892000.0,28413000.0,30042000.0,30595000.0,GLB.AX
deferredLongTermAssetCharges,3599000.0,3932000.0,4150000.0,3583000.0,GLB.AX
otherStockholderEquity,-6105000.0,-5684000.0,-5514000.0,-5779000.0,GLB.AX
propertyPlantEquipment,12432000.0,9386000.0,1541000.0,1683000.0,GLB.AX
totalCurrentAssets,120105000.0,65906000.0,67453000.0,64693000.0,GLB.AX
netTangibleAssets,70168000.0,44564000.0,43882000.0,39963000.0,GLB.AX
netReceivables,31056000.0,16539000.0,23780000.0,20852000.0,GLB.AX
inventory,48065000.0,20550000.0,31069000.0,23113000.0,GLB.AX
accountsPayable,25408000.0,10954000.0,19154000.0,19426000.0,GLB.AX
intangibleAssets,,217000.0,650000.0,1083000.0,GLB.AX
longTermDebt,,1456000.0,,,GLB.AX
