Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,22698000,-2077000,-1342000,6673000,GLB.AX
totalCashflowsFromInvestingActivities,-595000,2498000,-828000,-1445000,GLB.AX
netBorrowings,-3455000,-4266000,1638000,1638000,GLB.AX
totalCashFromFinancingActivities,-10918000,-9242000,-3338000,-4146000,GLB.AX
changeToOperatingActivities,-632000,277000,434000,-685000,GLB.AX
netIncome,33271000,6101000,8197000,8439000,GLB.AX
changeInCash,10080000,16502000,-7306000,5991000,GLB.AX
effectOfExchangeRate,-899000,30000,313000,371000,GLB.AX
totalCashFromOperatingActivities,22492000,23216000,-3453000,11211000,GLB.AX
depreciation,3292000,4129000,1118000,1061000,GLB.AX
dividendsPaid,-7463000,-4976000,-4976000,-4146000,GLB.AX
changeToInventory,-27515000,10519000,-7956000,-2181000,GLB.AX
changeToAccountReceivables,-15382000,7026000,-2736000,-3552000,GLB.AX
changeToNetincome,110000,-3170000,388000,958000,GLB.AX
capitalExpenditures,-1220000,-543000,-490000,-788000,GLB.AX
