Breakdown,Value,ticker
zip,5352,MBH.AX
sector,Consumer Defensive,MBH.AX
longBusinessSummary,"Maggie Beer Holdings Limited manufactures and sells food and beverage products in Australia. It operates through four segments: Paris Creek Farms, St David Dairy, Maggie Beer Products, and Hampers & Gifts Australia. The company provides pates, fruit pastes, jams, sugo, sauces, wine, and other products under the Maggie Beer brand. It also offers dairy food and beverage products, such as milk, yogurt, butter, cream, cheese, and others under the Paris Creek Farms brand. In addition, the company is involved in the processing and distribution of dairy products, including cream, yogurt, and butter under the Saint David Dairy brand; and hampers and gifts under the Hamper Emporium and Gifts Australia brands. It offers its products to cafes, deli's and restaurants, dairy farmers, and fruit and vegetable growers. The company was formerly known as Longtable Group Limited and changed its name to Maggie Beer Holdings Limited in July 2020. Maggie Beer Holdings Limited was incorporated in 2000 and is based in Tanunda, Australia.",MBH.AX
city,Tanunda,MBH.AX
phone,61 8 7004 1307,MBH.AX
state,SA,MBH.AX
compensationAsOfEpochDate,1640908800,MBH.AX
country,Australia,MBH.AX
website,https://www.maggiebeerholdings.com.au,MBH.AX
maxAge,86400,MBH.AX
address1,2 Keith Street,MBH.AX
fax,61 8 9077 9233,MBH.AX
industry,Packaged Foods,MBH.AX
address2,Level 30,MBH.AX
