Breakdown,Value,ticker
zip,2300,KME.AX
sector,Consumer Defensive,KME.AX
longBusinessSummary,"Kip McGrath Education Centres Limited provides supplementary English and Maths education services in Australia, New Zealand, the United Kingdom, Europe, and internationally. The company also provides tutorial assistance in English and Maths to primary and secondary students; and online tutoring services. It has a franchise network of approximately 560 tutoring centers. Kip McGrath Education Centres Limited was founded in 1974 and is headquartered in Newcastle, Australia.",KME.AX
city,Newcastle,KME.AX
phone,61 2 4929 6711,KME.AX
state,NSW,KME.AX
compensationAsOfEpochDate,1640908800,KME.AX
country,Australia,KME.AX
website,https://www.kipmcgrath.com,KME.AX
maxAge,86400,KME.AX
address1,6 Newcomen Street,KME.AX
fax,61 2 4929 6338,KME.AX
industry,Education & Training Services,KME.AX
address2,Level 3,KME.AX
