Breakdown,Value,ticker
zip,6000,PIL.AX
sector,Technology,PIL.AX
longBusinessSummary,"Peppermint Innovation Limited engages in the development and commercialization of mobile banking, payment, and remittance platform primarily in the Philippines. It operates Peppermint Platform, a white label mobile App banking platform and mobile App micro enterprise platform that offers payments, remittance, delivery and logistics, and ecommerce services. The company is headquartered in Perth, Australia.",PIL.AX
city,Perth,PIL.AX
phone,61 8 6255 5504,PIL.AX
state,WA,PIL.AX
compensationAsOfEpochDate,1640908800,PIL.AX
country,Australia,PIL.AX
website,https://pepltd.com.au,PIL.AX
maxAge,86400,PIL.AX
address1,The Wentworth Building,PIL.AX
fax,61 8 9315 5475,PIL.AX
industry,Software—Infrastructure,PIL.AX
address2,Level 2 East 300 Murray Street Off Raine Lane,PIL.AX
