Breakdown,Value,ticker
zip,3000,SYR.AX
sector,Basic Materials,SYR.AX
compensationRisk,10,SYR.AX
auditRisk,7,SYR.AX
longBusinessSummary,"Syrah Resources Limited, together with its subsidiaries, engages in the exploration, evaluation, and development of mineral properties in China, Europe, India, other Asian countries, the Americas, and internationally. The company operates through two segments, Balama and Vidalia. Its flagship project is the Balama graphite and vanadium project located in Cabo Delgado Province, Mozambique. The company is also involved in the assessment and development of downstream Vidalia active anode material opportunities for natural flake graphite. Syrah Resources Limited was incorporated in 2007 and is headquartered in Melbourne, Australia.",SYR.AX
city,Melbourne,SYR.AX
phone,61 3 9670 7264,SYR.AX
state,VIC,SYR.AX
shareHolderRightsRisk,1,SYR.AX
compensationAsOfEpochDate,1609372800,SYR.AX
governanceEpochDate,1643673600,SYR.AX
boardRisk,3,SYR.AX
country,Australia,SYR.AX
website,https://www.syrahresources.com.au,SYR.AX
maxAge,86400,SYR.AX
overallRisk,5,SYR.AX
address1,Work Club Melbourne Olderfleet,SYR.AX
industry,Other Industrial Metals & Mining,SYR.AX
address2,477 Collins Street,SYR.AX
