Breakdown,Value,ticker
zip,6005,MCR.AX
sector,Basic Materials,MCR.AX
longBusinessSummary,"Mincor Resources NL, together with its subsidiaries, engages in the exploration, development, and mining of mineral resources in Australia. The company explores for nickel, gold, and copper deposits. Its flagship project is the Cassini Nickel mine located in the Southern Goldfields region of Western Australia. The company was formerly known as Africwest Gold NL and changed its name to Mincor Resources NL in October 1999. Mincor Resources NL was incorporated in 1996 and is headquartered in West Perth, Australia.",MCR.AX
city,West Perth,MCR.AX
phone,61 8 9476 7200,MCR.AX
state,WA,MCR.AX
compensationAsOfEpochDate,1640908800,MCR.AX
country,Australia,MCR.AX
website,https://www.mincor.com.au,MCR.AX
maxAge,86400,MCR.AX
address1,9 Havelock Street,MCR.AX
fax,61 8 9321 8994,MCR.AX
industry,Other Industrial Metals & Mining,MCR.AX
address2,Ground Floor,MCR.AX
