Breakdown,2021-06-30 00:00:00,ticker
totalLiab,87913,AW1.AX
totalStockholderEquity,1232851,AW1.AX
totalAssets,1320764,AW1.AX
commonStock,3055001,AW1.AX
otherCurrentAssets,190000,AW1.AX
retainedEarnings,-1818438,AW1.AX
treasuryStock,-3712,AW1.AX
cash,1094265,AW1.AX
totalCurrentLiabilities,87913,AW1.AX
otherStockholderEquity,-3712,AW1.AX
totalCurrentAssets,1320764,AW1.AX
netTangibleAssets,1232851,AW1.AX
netReceivables,11970,AW1.AX
accountsPayable,66932,AW1.AX
