Breakdown,Value,ticker
zip,2010,FSA.AX
sector,Financial Services,FSA.AX
fullTimeEmployees,89,FSA.AX
longBusinessSummary,"FSA Group Limited, together with its subsidiaries, engages in the provision of debt solutions and direct lending services to individuals in Australia. The company operates through Services and Consumer Lending segments. The Services segment offers informal and debt agreement, personal insolvency agreement, and bankruptcy services. The Consumer Lending segment provides non conforming home loans and personal loans. The company also provides accounting and taxation services. FSA Group Limited was incorporated in 2000 and is headquartered in Darlinghurst, Australia.",FSA.AX
city,Darlinghurst,FSA.AX
phone,61 3 0066 0032,FSA.AX
state,NSW,FSA.AX
compensationAsOfEpochDate,1640908800,FSA.AX
country,Australia,FSA.AX
website,https://www.fsagroup.com.au,FSA.AX
maxAge,86400,FSA.AX
address1,1 Oxford Street,FSA.AX
fax,61 3 0066 0050,FSA.AX
industry,Credit Services,FSA.AX
address2,Level 13,FSA.AX
