Breakdown,Value,ticker
zip,2000,LMG.AX
sector,Basic Materials,LMG.AX
longBusinessSummary,"Latrobe Magnesium Limited engages in developing a magnesium production plant for the extraction of magnesium metal from fly ash resource in Germany. It holds interests in the Latrobe magnesium project located in the Latrobe Valley in Victoria. The company was incorporated in 1986 and is based in Sydney, Australia.",LMG.AX
city,Sydney,LMG.AX
phone,61 2 8097 0250,LMG.AX
state,NSW,LMG.AX
compensationAsOfEpochDate,1640908800,LMG.AX
country,Australia,LMG.AX
website,https://www.latrobemagnesium.com,LMG.AX
maxAge,86400,LMG.AX
address1,80 Clarence Street,LMG.AX
fax,61 2 9279 3854,LMG.AX
industry,Other Industrial Metals & Mining,LMG.AX
address2,Suite 504 Level 5,LMG.AX
