,0,1,ticker
0,Market Cap (intraday),11.67M,AKN.AX
1,Enterprise Value,7.14M,AKN.AX
2,Trailing P/E,,AKN.AX
3,Forward P/E,,AKN.AX
4,PEG Ratio (5 yr expected),,AKN.AX
5,Price/Sales (ttm),,AKN.AX
6,Price/Book (mrq),2.04,AKN.AX
7,Enterprise Value/Revenue,,AKN.AX
8,Enterprise Value/EBITDA,-7.43,AKN.AX
