Breakdown,Value,ticker
zip,6005,AE1.AX
sector,Industrials,AE1.AX
longBusinessSummary,"Aerison Group Ltd operates as an engineering design and construction company in Australia. It provides engineering and design, procurement, project management, manufacturing, fabrication, structural, mechanical, piping, electrical, instrumentation and controls, construction, mechanical installation, commissioning, and asset services. The company also offers environmental solutions, such as dry and wet dust collection, greenhouse gas reduction, acoustic engineering, and water and wastewater treatment systems. It serves the minerals and mining, oil and gas, government and non-government infrastructure, and power generation industries. The company was founded in 1988 and is headquartered in West Perth, Australia.",AE1.AX
city,West Perth,AE1.AX
phone,61 8 9352 5900,AE1.AX
state,WA,AE1.AX
country,Australia,AE1.AX
website,https://www.aerison.com,AE1.AX
maxAge,86400,AE1.AX
address1,56 Ord Street,AE1.AX
industry,Engineering & Construction,AE1.AX
address2,Level 1,AE1.AX
