Breakdown,Value,ticker
zip,6100,VR8.AX
sector,Basic Materials,VR8.AX
longBusinessSummary,"Vanadium Resources Limited, a junior vanadium developer, engages in the exploration and development of mineral projects in Australia and South Africa. The company explores for vanadium, copper, zinc, lead, and other mineral deposits. It holds 100% interest in the Quartz Bore project that consists of an exploration license covering an area of approximately 15 square kilometers located in the West Pilbara province; and the Steelpoortdrift Vanadium project located in Limpopo Province, South Africa. The company was formerly known as Tando Resources Limited and changed its name to Vanadium Resources Limited in July 2019. Vanadium Resources Limited was incorporated in 2017 and is based in Victoria Park, Australia.",VR8.AX
city,Victoria Park,VR8.AX
phone,61 8 6158 9990,VR8.AX
state,WA,VR8.AX
compensationAsOfEpochDate,1640908800,VR8.AX
country,Australia,VR8.AX
website,https://www.vr8.global,VR8.AX
maxAge,86400,VR8.AX
address1,63 Shepperton Road,VR8.AX
fax,61 8 6268 4926,VR8.AX
industry,Other Industrial Metals & Mining,VR8.AX
address2,Suite 7,VR8.AX
