,0,1,ticker
0,Market Cap (intraday),6.74B,AZJ.AX
1,Enterprise Value,10.46B,AZJ.AX
2,Trailing P/E,11.28,AZJ.AX
3,Forward P/E,13.02,AZJ.AX
4,PEG Ratio (5 yr expected),,AZJ.AX
5,Price/Sales (ttm),2.31,AZJ.AX
6,Price/Book (mrq),1.58,AZJ.AX
7,Enterprise Value/Revenue,3.53,AZJ.AX
8,Enterprise Value/EBITDA,7.03,AZJ.AX
