Breakdown,Value,ticker
zip,2000,MGU.AX
sector,Basic Materials,MGU.AX
longBusinessSummary,"Magnum Mining and Exploration Limited engages in the exploration and evaluation of mineral properties. The company owns a 74% interest in the Gravelotte emerald project located in the Limpopo province of South Africa. It has a purchase agreement to acquire a 100% interest in the Buena Vista iron ore project located in Nevada, United States. The company was incorporated in 1986 and is based in Sydney, Australia.",MGU.AX
city,Sydney,MGU.AX
phone,61 2 8316 3989,MGU.AX
state,NSW,MGU.AX
country,Australia,MGU.AX
website,https://www.mmel.com.au,MGU.AX
maxAge,86400,MGU.AX
address1,52 Phillip Street,MGU.AX
industry,Other Industrial Metals & Mining,MGU.AX
address2,Level 11,MGU.AX
