Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,260825.0,PBH.AX
effectOfAccountingCharges,,,,,PBH.AX
incomeBeforeTax,-187696722,-41463389,-41885150,-6657582,PBH.AX
minorityInterest,,,,,PBH.AX
netIncome,-187130504,-41463389,-41885150,-6657582,PBH.AX
sellingGeneralAdministrative,245897215,76093945,46748255,11616461,PBH.AX
grossProfit,87632509,38249551,10854345,5059047,PBH.AX
ebit,-174525572,-44828120,-38310974,-6686189,PBH.AX
operatingIncome,-174525572,-44828120,-38310974,-6686189,PBH.AX
otherOperatingExpenses,4058767,1864681,592445,-231087,PBH.AX
interestExpense,-4029318,-478968,-1816145,-47,PBH.AX
extraordinaryItems,,,,,PBH.AX
nonRecurring,,,,,PBH.AX
otherItems,,,,,PBH.AX
incomeTaxExpense,-566218,0,0,0,PBH.AX
totalRevenue,194657501,75173415,25615267,9381959,PBH.AX
totalOperatingExpenses,369183073,120001535,63926241,16068148,PBH.AX
costOfRevenue,107024992,36923864,14760922,4322912,PBH.AX
totalOtherIncomeExpenseNet,-13171150,3364731,-3574176,28607,PBH.AX
discontinuedOperations,,,,,PBH.AX
netIncomeFromContinuingOps,-187130504,-41463389,-41885150,-6657582,PBH.AX
netIncomeApplicableToCommonShares,-187130504,-41463389,-41885150,-6657582,PBH.AX
