Breakdown,Value,ticker
zip,1010,FSF.AX
sector,Financial Services,FSF.AX
compensationRisk,5,FSF.AX
auditRisk,6,FSF.AX
longBusinessSummary,"Fonterra Shareholders Fund is a unit trust. The fund is based in Auckland, New Zealand.",FSF.AX
city,Auckland,FSF.AX
shareHolderRightsRisk,10,FSF.AX
governanceEpochDate,1643673600,FSF.AX
boardRisk,8,FSF.AX
country,New Zealand,FSF.AX
website,https://www.fonterra.com/nz/en/Financial/Fonterra+Shareholders+Fund,FSF.AX
maxAge,86400,FSF.AX
overallRisk,9,FSF.AX
address1,109 Fanshawe Street,FSF.AX
industry,Asset Management,FSF.AX
