Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,1677779.0,350044.0,346586.0,-118361.0,BID.AX
totalCashflowsFromInvestingActivities,-8234879.0,-1246585.0,-655904.0,-970449.0,BID.AX
netBorrowings,-51650.0,224372.0,224372.0,224372.0,BID.AX
totalCashFromFinancingActivities,22173093.0,8434269.0,2686856.0,6228654.0,BID.AX
changeToOperatingActivities,150020.0,402963.0,116884.0,-315877.0,BID.AX
issuanceOfStock,23054278.0,8709993.0,2686856.0,6706774.0,BID.AX
netIncome,-12138510.0,-6910711.0,-6566405.0,-4517631.0,BID.AX
changeInCash,8159053.0,4096938.0,-1076978.0,1706987.0,BID.AX
effectOfExchangeRate,-147328.0,-2349.0,7160.0,7160.0,BID.AX
totalCashFromOperatingActivities,-5631833.0,-3088397.0,-3115090.0,-3551218.0,BID.AX
depreciation,433391.0,227243.0,106845.0,101845.0,BID.AX
otherCashflowsFromInvestingActivities,-102367.0,-51024.0,391575.0,42739.0,BID.AX
changeToAccountReceivables,-791109.0,-182305.0,-99881.0,-49715.0,BID.AX
otherCashflowsFromFinancingActivities,-829535.0,-500096.0,-500096.0,-478120.0,BID.AX
changeToNetincome,3942224.0,2192297.0,2544868.0,742951.0,BID.AX
capitalExpenditures,-190896.0,-32981.0,-27983.0,-95787.0,BID.AX
investments,,,,-37500.0,BID.AX
