Breakdown,Value,ticker
zip,6005,HMX.AX
sector,Basic Materials,HMX.AX
longBusinessSummary,"Hammer Metals Limited engages in the exploration and extraction of mineral resources in Australia. It primarily explores for iron oxide, copper, and gold, as well as for cobalt, molybdenum, and rhenium ores. The company holds tenement position covering approximately 2,200 square kilometers within the Mount Isa mining district, with 100% interests in the Kalman deposit, the Overlander North and Overlander South deposits, and the Elaine deposit, as well as a 51% interest in the Jubilee deposit. It also holds a 100% interest in the Bronzewing South gold project located in the Yandal Belt of Western Australia. The company was formerly known as Midas Resources Limited and changed its name to Hammer Metals Limited in April 2014. Hammer Metals Limited is headquartered in West Perth, Australia.",HMX.AX
city,West Perth,HMX.AX
phone,61 8 6369 1195,HMX.AX
state,WA,HMX.AX
compensationAsOfEpochDate,1640908800,HMX.AX
country,Australia,HMX.AX
website,https://www.hammermetals.com.au,HMX.AX
maxAge,86400,HMX.AX
address1,Unit 1 & 2,HMX.AX
fax,61 8 9315 5475,HMX.AX
industry,Other Precious Metals & Mining,HMX.AX
address2,28-30 Mayfair Street,HMX.AX
