Breakdown,Value,ticker
zip,2000,GFL.AX
sector,Financial Services,GFL.AX
longBusinessSummary,Global Masters Fund Limited is a close ended equity mutual fund launched and managed by Growth Equities Corporation Ltd. The fund invests in the stocks of Berkshire Hathaway Inc. Global Masters Fund Limited is domiciled in Australia.,GFL.AX
city,Sydney,GFL.AX
phone,61 2 9290 3635,GFL.AX
state,NSW,GFL.AX
country,Australia,GFL.AX
website,https://www.globalmastersfund.com.au,GFL.AX
maxAge,86400,GFL.AX
address1,Level 5,GFL.AX
fax,61 2 9290 3662,GFL.AX
industry,Asset Management,GFL.AX
address2,47 York Street,GFL.AX
