Breakdown,Value,ticker
zip,6005,RBR.AX
sector,Industrials,RBR.AX
longBusinessSummary,"RBR Group Limited, through its subsidiaries, provides training, payroll, and business services in the Asia-Pacific and Africa. It provides training, labour and professional services, and local and expatriate staffing solutions; and technical, commercial, and community training programs. The company also offers business development services, such as market orientation, beach head strategies, contracting and business development support, and local business mentoring services; corporate administration services, such as business participation, licensing of activities, registration of commercial representatives, drafting of contracts, and compliance needs analysis and corrective action implementation services; and consulting and other business services. It serves oil and gas, resources/mining, construction, and logistics industries. The company was formerly known as Rubicon Resources Limited and changed its name to RBR Group Limited in November 2015. RBR Group Limited was incorporated in 2005 and is based in West Perth, Australia.",RBR.AX
city,West Perth,RBR.AX
phone,61 8 9214 7500,RBR.AX
state,WA,RBR.AX
compensationAsOfEpochDate,1640908800,RBR.AX
country,Australia,RBR.AX
website,https://www.rbrgroup.com.au,RBR.AX
maxAge,86400,RBR.AX
address1,33 Colin Street,RBR.AX
fax,61 8 9214 7575,RBR.AX
industry,Specialty Business Services,RBR.AX
address2,Level 2,RBR.AX
