,0,1,ticker
0,Market Cap (intraday),10.84M,DLC.AX
1,Enterprise Value,9.13M,DLC.AX
2,Trailing P/E,,DLC.AX
3,Forward P/E,,DLC.AX
4,PEG Ratio (5 yr expected),,DLC.AX
5,Price/Sales (ttm),0.53,DLC.AX
6,Price/Book (mrq),1.38,DLC.AX
7,Enterprise Value/Revenue,0.55,DLC.AX
8,Enterprise Value/EBITDA,12.03,DLC.AX
