Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-202000,-422000,451000,-37000,DLC.AX
totalCashflowsFromInvestingActivities,-594000,-47000,-362000,-58000,DLC.AX
netBorrowings,-120000,-109000,-109000,-109000,DLC.AX
totalCashFromFinancingActivities,247000,709000,709000,709000,DLC.AX
changeToOperatingActivities,-141000,-236000,-162000,-901000,DLC.AX
issuanceOfStock,411000,840000,840000,840000,DLC.AX
netIncome,-139000,-298000,-735000,-2468000,DLC.AX
changeInCash,123000,1085000,-361000,-101000,DLC.AX
effectOfExchangeRate,-2000,-4000,6000,13000,DLC.AX
totalCashFromOperatingActivities,472000,427000,-5000,-56000,DLC.AX
depreciation,1373000,226000,77000,77000,DLC.AX
otherCashflowsFromInvestingActivities,50000,50000,-3000,22000,DLC.AX
changeToInventory,-1142000,1373000,154000,-115000,DLC.AX
changeToAccountReceivables,489000,-290000,299000,298000,DLC.AX
otherCashflowsFromFinancingActivities,-44000,-22000,-22000,-22000,DLC.AX
changeToNetincome,234000,74000,-89000,3090000,DLC.AX
capitalExpenditures,-644000,-47000,-359000,-80000,DLC.AX
