Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
intangibleAssets,28723.0,,,MBX.AX
totalLiab,2228708.0,,,MBX.AX
totalStockholderEquity,-1391914.0,,,MBX.AX
otherCurrentLiab,54685.0,,,MBX.AX
totalAssets,836794.0,,,MBX.AX
commonStock,100.0,,,MBX.AX
retainedEarnings,-1392014.0,,,MBX.AX
otherLiab,50000.0,,,MBX.AX
otherAssets,41633.0,,,MBX.AX
cash,100.0,,,MBX.AX
totalCurrentLiabilities,1232702.0,,,MBX.AX
shortLongTermDebt,213672.0,,,MBX.AX
propertyPlantEquipment,745069.0,,,MBX.AX
totalCurrentAssets,21369.0,,,MBX.AX
netTangibleAssets,-1420637.0,,,MBX.AX
netReceivables,21269.0,,,MBX.AX
longTermDebt,545437.0,,,MBX.AX
accountsPayable,475570.0,,,MBX.AX
