Breakdown,Value,ticker
zip,2009,MEA.AX
sector,Real Estate,MEA.AX
fullTimeEmployees,283,MEA.AX
longBusinessSummary,"McGrath Limited operates as an integrated residential real estate services company in Australia. It operates through Company Owned Sales, Company Owned Property Management, Franchise Services, and Other Services segments. The Company Owned Sales segment sells residential property on behalf of property vendors through its owned offices and agents. Its Company Owned Property Management segment manages residential properties on behalf of owner clients. The Franchise Services segment manages franchise offices for property sales and property management activities. Its Other Services segment provides auction, real estate training, and mortgage brokerage services, as well as other network services. As of June 30, 2021, it operated 29 owned offices and 78 franchise offices. McGrath Limited was founded in 1988 and is headquartered in Pyrmont, Australia.",MEA.AX
city,Pyrmont,MEA.AX
phone,61 2 9386 3333,MEA.AX
state,NSW,MEA.AX
compensationAsOfEpochDate,1640908800,MEA.AX
country,Australia,MEA.AX
website,https://www.mcgrath.com.au,MEA.AX
maxAge,86400,MEA.AX
address1,55 Pyrmont Street,MEA.AX
fax,61 2 9386 3344,MEA.AX
industry,Real Estate Services,MEA.AX
