Breakdown,Value,ticker
zip,2000,ROC.AX
sector,Technology,ROC.AX
longBusinessSummary,"RocketBoots Limited engages in the development of software solutions based on edge computing, machine learning, and advanced analytics technologies. The company is involved in the real world activity data collection and analytics (through cameras/sensors, machine learning knowledge, and software), which is applied to business optimization for retail, retail banking, workplace, and other sectors in productized software applications. Its solutions include Beehive Applications, a suite of software products for various industries that comprises Beehive Core, including software modules implementing advanced machine learning, computer vision, and highÂperformance computing capabilities; and RocketBoots Core comprising software modules enabling secure, scalable deployment, and management of a network of Âedge' hardware from a central cloud environment. It serves customers in Australia, New Zealand, and internationally. RocketBoots Limited was founded in 2004 and is headquartered in Sydney, Australia.",ROC.AX
city,Sydney,ROC.AX
phone,61 2 9323 2500,ROC.AX
state,NSW,ROC.AX
country,Australia,ROC.AX
website,https://rocketboots.com,ROC.AX
maxAge,86400,ROC.AX
address1,189 Kent Street,ROC.AX
industry,Software—Application,ROC.AX
address2,Level 11,ROC.AX
