,0,1,ticker
0,Market Cap (intraday),653.18M,ADT.AX
1,Enterprise Value,635.84M,ADT.AX
2,Trailing P/E,,ADT.AX
3,Forward P/E,,ADT.AX
4,PEG Ratio (5 yr expected),,ADT.AX
5,Price/Sales (ttm),,ADT.AX
6,Price/Book (mrq),6.66,ADT.AX
7,Enterprise Value/Revenue,,ADT.AX
8,Enterprise Value/EBITDA,-103.61,ADT.AX
