Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,-666000.0,-2981000.0,-10713000.0,-5064000.0,WNX.AX
changeToLiabilities,-1252000.0,501000.0,377000.0,784000.0,WNX.AX
totalCashflowsFromInvestingActivities,9484000.0,-16922000.0,-24852000.0,-6446000.0,WNX.AX
netBorrowings,3139000.0,3549000.0,200000.0,975000.0,WNX.AX
totalCashFromFinancingActivities,1549000.0,7282000.0,7282000.0,62595000.0,WNX.AX
changeToOperatingActivities,422000.0,-105000.0,-4092000.0,648000.0,WNX.AX
netIncome,-24688000.0,-46266000.0,-9911000.0,-19833000.0,WNX.AX
changeInCash,6657000.0,-17199000.0,-37526000.0,50090000.0,WNX.AX
totalCashFromOperatingActivities,-4376000.0,-7570000.0,-12674000.0,-6059000.0,WNX.AX
depreciation,83000.0,226000.0,11000.0,8000.0,WNX.AX
otherCashflowsFromInvestingActivities,11021000.0,9824000.0,-4000000.0,-20000.0,WNX.AX
changeToInventory,248000.0,-339000.0,-171000.0,304000.0,WNX.AX
changeToAccountReceivables,329000.0,68000.0,-337000.0,-198000.0,WNX.AX
otherCashflowsFromFinancingActivities,-1590000.0,-427000.0,-200000.0,-200000.0,WNX.AX
changeToNetincome,20482000.0,38345000.0,1360000.0,12228000.0,WNX.AX
capitalExpenditures,-791000.0,-23765000.0,-8039000.0,-770000.0,WNX.AX
issuanceOfStock,,4160000.0,4160000.0,61620000.0,WNX.AX
effectOfExchangeRate,,11000.0,11000.0,11000.0,WNX.AX
