Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
totalLiab,79303000.0,65872000.0,65157000.0,DUR.AX
totalStockholderEquity,25919000.0,20808000.0,17864000.0,DUR.AX
otherCurrentLiab,34700000.0,26618000.0,36954000.0,DUR.AX
totalAssets,105222000.0,86680000.0,83205000.0,DUR.AX
commonStock,23703000.0,500000.0,500000.0,DUR.AX
retainedEarnings,827000.0,20539000.0,17871000.0,DUR.AX
otherLiab,2748000.0,1044000.0,754000.0,DUR.AX
treasuryStock,1389000.0,-231000.0,-507000.0,DUR.AX
otherAssets,3227000.0,2256000.0,1886000.0,DUR.AX
cash,41249000.0,41276000.0,35736000.0,DUR.AX
totalCurrentLiabilities,67174000.0,58918000.0,61329000.0,DUR.AX
deferredLongTermAssetCharges,2991000.0,2142000.0,1794000.0,DUR.AX
otherStockholderEquity,1389000.0,-231000.0,-507000.0,DUR.AX
propertyPlantEquipment,19951000.0,13314000.0,7343000.0,DUR.AX
totalCurrentAssets,80017000.0,68361000.0,72451000.0,DUR.AX
longTermInvestments,2027000.0,2749000.0,958000.0,DUR.AX
netTangibleAssets,25919000.0,20808000.0,17297000.0,DUR.AX
netReceivables,37253000.0,25846000.0,35916000.0,DUR.AX
inventory,376000.0,273000.0,248000.0,DUR.AX
accountsPayable,21554000.0,21102000.0,17499000.0,DUR.AX
intangibleAssets,,,567000.0,DUR.AX
minorityInterest,,,184000.0,DUR.AX
