Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,206000.0,,70500.0,45455.0,GO2.AX
totalLiab,26065000.0,7727000.0,11085139.0,12533161.0,GO2.AX
totalStockholderEquity,4332000.0,-136000.0,1354382.0,4914927.0,GO2.AX
otherCurrentLiab,8872000.0,1908000.0,2581796.0,183892.0,GO2.AX
totalAssets,30397000.0,7591000.0,12439521.0,17448088.0,GO2.AX
commonStock,23395000.0,16165000.0,15858288.0,15858288.0,GO2.AX
otherCurrentAssets,74058.0,236000.0,156878.0,106634.0,GO2.AX
retainedEarnings,-19083000.0,-17990000.0,-16112206.0,-12524062.0,GO2.AX
otherLiab,6799000.0,,,,GO2.AX
goodWill,11748000.0,482000.0,481519.0,,GO2.AX
treasuryStock,20000.0,1689000.0,1608300.0,1580701.0,GO2.AX
otherAssets,54000.0,49000.0,,492229.0,GO2.AX
cash,1246000.0,1274000.0,938804.0,2611479.0,GO2.AX
totalCurrentLiabilities,18327000.0,7638000.0,10796712.0,12124443.0,GO2.AX
shortLongTermDebt,2973000.0,3016000.0,5051196.0,6199265.0,GO2.AX
otherStockholderEquity,20000.0,1689000.0,1608300.0,1580701.0,GO2.AX
propertyPlantEquipment,3239000.0,568000.0,990356.0,1127154.0,GO2.AX
totalCurrentAssets,15028000.0,6386000.0,10755250.0,15783250.0,GO2.AX
longTermInvestments,122000.0,106000.0,141896.0,,GO2.AX
netTangibleAssets,-7622000.0,-618000.0,802363.0,4869472.0,GO2.AX
shortTermInvestments,5056942.0,,,90000.0,GO2.AX
netReceivables,8414000.0,4484000.0,8703097.0,12323030.0,GO2.AX
accountsPayable,695000.0,556000.0,674923.0,5302159.0,GO2.AX
inventory,,,560434.0,457723.0,GO2.AX
deferredLongTermAssetCharges,,,,492229.0,GO2.AX
