Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,FFF.AX
effectOfAccountingCharges,,,,,FFF.AX
incomeBeforeTax,-3455920,-2353300,-192497,-263098,FFF.AX
minorityInterest,,,,,FFF.AX
netIncome,-3455920,-2353300,-192497,-263098,FFF.AX
sellingGeneralAdministrative,3660707,1629357,972160,1118219,FFF.AX
grossProfit,1370102,1410427,1223236,1328267,FFF.AX
ebit,-2973980,-1138859,-78088,-155233,FFF.AX
operatingIncome,-2973980,-1138859,-78088,-155233,FFF.AX
otherOperatingExpenses,545269,797104,318233,360931,FFF.AX
interestExpense,-251964,-1006777,-1006777,-107865,FFF.AX
extraordinaryItems,,,,,FFF.AX
nonRecurring,,,,,FFF.AX
otherItems,,,,,FFF.AX
incomeTaxExpense,0,0,0,0,FFF.AX
totalRevenue,4206387,4119947,3429344,3378022,FFF.AX
totalOperatingExpenses,7180367,5258806,3507432,3533255,FFF.AX
costOfRevenue,2836285,2709520,2206108,2049755,FFF.AX
totalOtherIncomeExpenseNet,-481940,-1214441,-114409,-107865,FFF.AX
discontinuedOperations,,,,,FFF.AX
netIncomeFromContinuingOps,-3455920,-2353300,-192497,-263098,FFF.AX
netIncomeApplicableToCommonShares,-3455920,-2353300,-192497,-263098,FFF.AX
