,0,1,ticker
0,Market Cap (intraday),47.46M,HRL.AX
1,Enterprise Value,49.63M,HRL.AX
2,Trailing P/E,35.56,HRL.AX
3,Forward P/E,27.55,HRL.AX
4,PEG Ratio (5 yr expected),,HRL.AX
5,Price/Sales (ttm),1.37,HRL.AX
6,Price/Book (mrq),1.73,HRL.AX
7,Enterprise Value/Revenue,1.37,HRL.AX
8,Enterprise Value/EBITDA,9.45,HRL.AX
