,0,1,ticker
0,Market Cap (intraday),213.96M,CBR.AX
1,Enterprise Value,151.44M,CBR.AX
2,Trailing P/E,,CBR.AX
3,Forward P/E,,CBR.AX
4,PEG Ratio (5 yr expected),,CBR.AX
5,Price/Sales (ttm),4.61,CBR.AX
6,Price/Book (mrq),1.40,CBR.AX
7,Enterprise Value/Revenue,4.33,CBR.AX
8,Enterprise Value/EBITDA,-7.79,CBR.AX
