,0,1,ticker
0,Market Cap (intraday),35.02M,VN8.AX
1,Enterprise Value,32.32M,VN8.AX
2,Trailing P/E,,VN8.AX
3,Forward P/E,,VN8.AX
4,PEG Ratio (5 yr expected),,VN8.AX
5,Price/Sales (ttm),1.09,VN8.AX
6,Price/Book (mrq),6.28,VN8.AX
7,Enterprise Value/Revenue,1.77,VN8.AX
8,Enterprise Value/EBITDA,-9.97,VN8.AX
