Breakdown,2021-03-31 00:00:00,2020-03-31 00:00:00,2019-03-31 00:00:00,2018-03-31 00:00:00,ticker
researchDevelopment,4584000,3916000,3532000,3532000,PEB.AX
effectOfAccountingCharges,,,,,PEB.AX
incomeBeforeTax,-14223000,-18886000,-17909000,-19644000,PEB.AX
minorityInterest,,,,,PEB.AX
netIncome,-14223000,-18886000,-17918000,-19644000,PEB.AX
sellingGeneralAdministrative,14612000,14987000,14912000,15643000,PEB.AX
grossProfit,3509000,-242000,213000,-4361000,PEB.AX
ebit,-15687000,-19145000,-18231000,-20004000,PEB.AX
operatingIncome,-15687000,-19145000,-18231000,-20004000,PEB.AX
otherOperatingExpenses,,,,,PEB.AX
interestExpense,,,,,PEB.AX
extraordinaryItems,,,,,PEB.AX
nonRecurring,,,,,PEB.AX
otherItems,,,,,PEB.AX
incomeTaxExpense,0,0,9000,0,PEB.AX
totalRevenue,8975000,4939000,4807000,4642000,PEB.AX
totalOperatingExpenses,24662000,24084000,23038000,24646000,PEB.AX
costOfRevenue,5466000,5181000,4594000,9003000,PEB.AX
totalOtherIncomeExpenseNet,1464000,259000,322000,360000,PEB.AX
discontinuedOperations,,,,,PEB.AX
netIncomeFromContinuingOps,-14223000,-18886000,-17918000,-19644000,PEB.AX
netIncomeApplicableToCommonShares,-14223000,-18886000,-17918000,-19644000,PEB.AX
