Breakdown,2021-03-31 00:00:00,2020-03-31 00:00:00,2019-03-31 00:00:00,2018-03-31 00:00:00,ticker
intangibleAssets,162000,162000,214000,260000,PEB.AX
totalLiab,6075000,4824000,2656000,3025000,PEB.AX
totalStockholderEquity,25109000,14504000,13910000,16640000,PEB.AX
deferredLongTermLiab,15000,17000,19000,21000,PEB.AX
otherCurrentLiab,361000,405000,108000,50000,PEB.AX
totalAssets,31184000,19328000,16566000,19665000,PEB.AX
commonStock,190305000,165423000,146403000,131824000,PEB.AX
otherCurrentAssets,159000,185000,165000,157000,PEB.AX
retainedEarnings,-170061000,-156242000,-137877000,-120119000,PEB.AX
treasuryStock,4865000,5323000,5384000,4935000,PEB.AX
otherAssets,15000,17000,19000,21000,PEB.AX
cash,4129000,1755000,4847000,5242000,PEB.AX
totalCurrentLiabilities,4295000,4253000,2624000,2999000,PEB.AX
otherStockholderEquity,4865000,5323000,5384000,4935000,PEB.AX
propertyPlantEquipment,3665000,2233000,769000,854000,PEB.AX
totalCurrentAssets,27342000,16916000,15564000,18530000,PEB.AX
netTangibleAssets,24947000,14342000,13696000,16380000,PEB.AX
shortTermInvestments,19000000,13029000,8000000,11000000,PEB.AX
netReceivables,2866000,642000,1265000,1064000,PEB.AX
inventory,790000,796000,842000,752000,PEB.AX
accountsPayable,818000,692000,634000,665000,PEB.AX
