Breakdown,Value,ticker
zip,2000,LKE.AX
sector,Basic Materials,LKE.AX
longBusinessSummary,"Lake Resources NL explores for and develops lithium brine projects in Argentina. Its flagship project is its 100% owned the Kachi lithium brine project that consists of 39 mining leases covering an area of approximately 74,000 hectares located in Catamarca province, Argentina. The company was incorporated in 1997 and is based in Sydney, Australia.",LKE.AX
city,Sydney,LKE.AX
phone,61 2 9299 9690,LKE.AX
state,NSW,LKE.AX
compensationAsOfEpochDate,1640908800,LKE.AX
country,Australia,LKE.AX
website,https://www.lakeresources.com.au,LKE.AX
maxAge,86400,LKE.AX
address1,126 Phillip Street,LKE.AX
fax,61 7 3257 2122,LKE.AX
industry,Other Industrial Metals & Mining,LKE.AX
address2,Level 5,LKE.AX
