Breakdown,Value,ticker
zip,6000,JAV.AX
sector,Basic Materials,JAV.AX
longBusinessSummary,"Javelin Minerals Limited engages in the exploration and development of mineral properties in Australia. The company explores for gold, nickel, lead, zinc, silver, cobalt, and copper deposits. It holds interests in the Coogee Gold project located in Kalgoorlie; the Bonaparte project in Kimberley region; the Malamute and Husky project in New South Wales; the Copper Mountain project in Newman; and the Galah Well and Peperill Hill projects in Goldfields. The company was formerly known as Victory Mines Limited and changed its name to Javelin Minerals Limited in December 2021. Javelin Minerals Limited is based in Perth, Australia.",JAV.AX
city,Perth,JAV.AX
phone,61 8 6316 2200,JAV.AX
state,WA,JAV.AX
compensationAsOfEpochDate,1640908800,JAV.AX
country,Australia,JAV.AX
website,https://www.victorymines.com,JAV.AX
maxAge,86400,JAV.AX
address1,BGC Centre,JAV.AX
industry,Other Industrial Metals & Mining,JAV.AX
address2,Ground Floor 28 The Esplanade,JAV.AX
