Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,-463467,-3134298,879826,5000,PPS.AX
changeToLiabilities,-5463238,3554293,-693285,2096678,PPS.AX
totalCashflowsFromInvestingActivities,-6480676,-8395367,-4327449,-2835106,PPS.AX
netBorrowings,11780085,-1274134,-1274134,-1274134,PPS.AX
totalCashFromFinancingActivities,11340728,-1460639,-1460639,-1460639,PPS.AX
changeToOperatingActivities,1745095,-163507,223271,258479,PPS.AX
netIncome,1536087,4863366,2549883,1414541,PPS.AX
changeInCash,10822820,2166212,1627562,3137388,PPS.AX
effectOfExchangeRate,61748,-226848,-237667,560718,PPS.AX
totalCashFromOperatingActivities,5901020,12249066,6192678,5411776,PPS.AX
depreciation,8021374,4669919,1861302,1047478,PPS.AX
changeToAccountReceivables,619512,-932648,-189473,-542697,PPS.AX
otherCashflowsFromFinancingActivities,-439357,-186505,-186505,-186505,PPS.AX
changeToNetincome,-557810,257643,2440980,1137297,PPS.AX
capitalExpenditures,-434731,-345582,-490588,-522461,PPS.AX
