,0,1,ticker
0,Market Cap (intraday),632.22M,PPS.AX
1,Enterprise Value,621.86M,PPS.AX
2,Trailing P/E,389.06,PPS.AX
3,Forward P/E,51.81,PPS.AX
4,PEG Ratio (5 yr expected),,PPS.AX
5,Price/Sales (ttm),9.15,PPS.AX
6,Price/Book (mrq),7.89,PPS.AX
7,Enterprise Value/Revenue,9.59,PPS.AX
8,Enterprise Value/EBITDA,52.26,PPS.AX
