Breakdown,Value,ticker
zip,2000,VML.AX
sector,Basic Materials,VML.AX
longBusinessSummary,"Vital Metals Limited develops and explores for rare earths projects in Burkina Faso, Tanzania, Germany, and Canada. It holds a 100% interest in the Nechalacho project located in Yellowknife, Northwest Territories. The company also owns interests in the Wigu Hill project situated in Tanzania. Vital Metals Limited was incorporated in 2004 and is headquartered in Sydney, Australia.",VML.AX
city,Sydney,VML.AX
phone,61 2 8823 3100,VML.AX
state,NSW,VML.AX
compensationAsOfEpochDate,1640908800,VML.AX
country,Australia,VML.AX
website,https://www.vitalmetals.com.au,VML.AX
maxAge,86400,VML.AX
address1,56 Pitt Street,VML.AX
fax,61 2 8004 8241,VML.AX
industry,Other Industrial Metals & Mining,VML.AX
address2,Level 5,VML.AX
