Breakdown,Value,ticker
zip,2000,CGBDA.AX
sector,,CGBDA.AX
longBusinessSummary,"Cann Global Limited operates in medicinal cannabis and hemp food industries in Australia and internationally. The company operates through Hemp and Medical Cannabis Products, and Mining Exploration and Evaluation segments. It grows and cultivates hemp and medical cannabis products; and provides plant-based food and skincare products. The company also engages in the exploration and development of bauxite. In addition, it holds interests in the South Johnstone Project located in Queensland. The company was formerly known as Queensland Bauxite Limited and changed its name to Cann Global Limited in January 2019. Cann Global Limited was incorporated in 2007 and is based in Sydney, Australia.",CGBDA.AX
city,Sydney,CGBDA.AX
phone,61 2 8379 1832,CGBDA.AX
state,NSW,CGBDA.AX
compensationAsOfEpochDate,1640908800,CGBDA.AX
country,Australia,CGBDA.AX
website,https://www.canngloballimited.com,CGBDA.AX
maxAge,86400,CGBDA.AX
address1,133 Castlereagh Street,CGBDA.AX
industry,,CGBDA.AX
address2,Level 21,CGBDA.AX
