Breakdown,Value,ticker
zip,6005,DEL.AX
sector,Utilities,DEL.AX
longBusinessSummary,"Delorean Corporation Limited engages in the renewable energy generation and retail business in Australia and New Zealand. The company is involved in designing, building, operation, and management of bioenergy infrastructure and associated power generation plants. It also fabricates and manufactures tanks, pipework, and structural steel, as well as specializes IP in stainless steel double-bunded tanks for liquid storage and mixing. The company was incorporated in 2019 and is headquartered in West Perth, Australia.",DEL.AX
city,West Perth,DEL.AX
phone,61 8 6147 7575,DEL.AX
state,WA,DEL.AX
compensationAsOfEpochDate,1640908800,DEL.AX
country,Australia,DEL.AX
website,https://www.deloreancorporation.com.au,DEL.AX
maxAge,86400,DEL.AX
address1,1205 Hay Street,DEL.AX
industry,Utilities—Renewable,DEL.AX
address2,Ground Floor,DEL.AX
