Breakdown,Value,ticker
zip,6005,KNB.AX
sector,Basic Materials,KNB.AX
longBusinessSummary,"Koonenberry Gold Limited, together with its subsidiaries, explores for mineral properties in Australia. The company owns 100% interest in the Koonenberry Gold project that covers an area of approximately 1,339 km2 comprising a total of 12 exploration licenses located in north-western New South Wales. Koonenberry Gold Limited was incorporated in 2017 and is based in West Perth, Australia.",KNB.AX
city,West Perth,KNB.AX
phone,61 8 6245 9869,KNB.AX
state,WA,KNB.AX
country,Australia,KNB.AX
website,https://koonenberrygold.com.au,KNB.AX
maxAge,86400,KNB.AX
address1,16 Ord Street,KNB.AX
industry,Gold,KNB.AX
address2,Ground floor,KNB.AX
