Breakdown,Value,ticker
zip,6007,1AG.AX
sector,Financial Services,1AG.AX
longBusinessSummary,"Alterra Limited engages in the origination, development, and management of agricultural land and water assets in Australia. Its flagship project is the Carpenters project, which covers an area of approximately 300 hectares of avocado development located in Pemberton, Western Australia. The company was formerly known as Carbon Conscious Limited and changed its name to Alterra Limited in March 2016. Alterra Limited was incorporated in 2008 and is based in West Leederville, Australia.",1AG.AX
city,West Leederville,1AG.AX
phone,61 8 9204 8400,1AG.AX
state,WA,1AG.AX
compensationAsOfEpochDate,1609372800,1AG.AX
country,Australia,1AG.AX
website,https://alterra.com.au,1AG.AX
maxAge,86400,1AG.AX
address1,144 Northwood Street,1AG.AX
fax,61 8 9204 8499,1AG.AX
industry,Asset Management,1AG.AX
