Breakdown,Value,ticker
zip,4000,EML.AX
sector,Technology,EML.AX
fullTimeEmployees,540,EML.AX
compensationRisk,4,EML.AX
auditRisk,6,EML.AX
longBusinessSummary,"EML Payments Limited provides payment card technology solutions in Australia, Europe, and North America. It operates in three segments: General Purpose Reloadable, Gift & Incentive, and Virtual Account Numbers. The company offers white label gaming cards, salary packaging cards, and commission payouts solutions, as well as coalition marketing platform. It also provides customized gift cards, rewards, and incentive services. In addition, the company streamlines end-to-end payments through virtual card solutions. It offers card solutions for various businesses and brands. The company was formerly known as Emerchants Limited. EML Payments Limited was incorporated in 2003 and is headquartered in Brisbane, Australia.",EML.AX
city,Brisbane,EML.AX
phone,61 7 3557 1100,EML.AX
state,QLD,EML.AX
shareHolderRightsRisk,7,EML.AX
compensationAsOfEpochDate,1640908800,EML.AX
governanceEpochDate,1632614400,EML.AX
boardRisk,4,EML.AX
country,Australia,EML.AX
website,https://emlpayments.com,EML.AX
maxAge,86400,EML.AX
overallRisk,4,EML.AX
address1,333 Ann Street,EML.AX
fax,61 7 3607 0111,EML.AX
industry,Information Technology Services,EML.AX
address2,Level 12,EML.AX
