Breakdown,Value,ticker
zip,6005,HRN.AX
sector,Basic Materials,HRN.AX
fullTimeEmployees,1,HRN.AX
longBusinessSummary,"Horizon Gold Limited engages in the exploration, evaluation, development, and production of gold deposits in Australia. Its flagship project is the Gum Creek gold project covering an area of approximately 620 square kilometers located within the Southern Cross Province of the Youanmi Terrane in Western Australia. The company was incorporated in 2016 and is based in West Perth, Australia. Horizon Gold Limited is a subsidiary of Zeta Resources Limited.",HRN.AX
city,West Perth,HRN.AX
phone,61 8 9336 3388,HRN.AX
state,WA,HRN.AX
compensationAsOfEpochDate,1640908800,HRN.AX
country,Australia,HRN.AX
website,https://www.horizongold.com.au,HRN.AX
maxAge,86400,HRN.AX
address1,47 Havelock Street,HRN.AX
industry,Gold,HRN.AX
address2,Suite 8 Level 3,HRN.AX
