Breakdown,Value,ticker
zip,6000,POW.AX
sector,Utilities,POW.AX
longBusinessSummary,"Protean Energy Limited operates as a vanadium exploration company in South Korea. It focuses on the commercialization activities associated with the energy projects. The company also develops Daejon vanadium/uranium project in South Korea. In addition, it holds interest in the Gwesan vanadium project located in South Korea. The company was incorporated in 2006 and is based in Perth, Australia",POW.AX
city,Perth,POW.AX
phone,61 8 6558 0886,POW.AX
state,WA,POW.AX
compensationAsOfEpochDate,1640908800,POW.AX
country,Australia,POW.AX
website,https://www.proteanenergy.com,POW.AX
maxAge,86400,POW.AX
address1,101 St Georges Terrace,POW.AX
fax,61 8 6316 3337,POW.AX
industry,Utilities—Independent Power Producers,POW.AX
address2,Level 3,POW.AX
