Breakdown,Value,ticker
zip,3000,ORN.AX
sector,Basic Materials,ORN.AX
longBusinessSummary,"Orion Minerals Limited explores for, evaluates, and develops mineral properties in Australia and South Africa. The company primarily explores for gold, zinc, copper, nickel, silver, and cobalt, as well as platinum group metals elements. Its flagship project is the Prieska Copper-Zinc project located in the Northern Cape province of South Africa. The company was incorporated in 2001 and is headquartered in Melbourne, Australia.",ORN.AX
city,Melbourne,ORN.AX
phone,61 3 8080 7170,ORN.AX
state,VIC,ORN.AX
compensationAsOfEpochDate,1640908800,ORN.AX
country,Australia,ORN.AX
website,https://www.orionminerals.com.au,ORN.AX
maxAge,86400,ORN.AX
address1,530 Little Collins Street,ORN.AX
industry,Other Industrial Metals & Mining,ORN.AX
address2,Suite 617,ORN.AX
