Breakdown,Value,ticker
zip,2000,TZL.AX
sector,Industrials,TZL.AX
longBusinessSummary,"TZ Limited, together with its subsidiaries, develops intelligent devices and smart device systems that enable the commercialization of hardware and software solutions for the management, control, and monitoring of business assets. It offers smart lockers and cabinet security solutions. The company also provides associated value-added services. It operates in Australia, the United States, Europe, the Middle East, Africa, and Singapore. TZ Limited was incorporated in 1996 and is based in The Rocks, Australia.",TZL.AX
city,The Rocks,TZL.AX
phone,61 2 9137 7300,TZL.AX
state,NSW,TZL.AX
compensationAsOfEpochDate,1640908800,TZL.AX
country,Australia,TZL.AX
website,https://www.tz.net,TZL.AX
maxAge,86400,TZL.AX
address1,40 Gloucester Street,TZL.AX
fax,61 2 9137 7300,TZL.AX
industry,Security & Protection Services,TZL.AX
address2,Level 2,TZL.AX
