,0,1,ticker
0,Market Cap (intraday),169.54M,PEN.AX
1,Enterprise Value,161.01M,PEN.AX
2,Trailing P/E,,PEN.AX
3,Forward P/E,,PEN.AX
4,PEG Ratio (5 yr expected),,PEN.AX
5,Price/Sales (ttm),11.13,PEN.AX
6,Price/Book (mrq),1.53,PEN.AX
7,Enterprise Value/Revenue,16.47,PEN.AX
8,Enterprise Value/EBITDA,-182.97,PEN.AX
