Breakdown,Value,ticker
zip,6005,PEN.AX
sector,Energy,PEN.AX
longBusinessSummary,"Peninsula Energy Limited, together with its subsidiaries, engages in the exploration, development, and mining of uranium deposits in the United States. Its flagship project is its 100% owned Lance uranium project located in Wyoming. The company was formerly known as Peninsula Minerals Limited and changed its name to Peninsula Energy Limited in November 2010. Peninsula Energy Limited was incorporated in 1993 and is based in West Perth, Australia.",PEN.AX
city,West Perth,PEN.AX
phone,61 8 6263 4461,PEN.AX
state,WA,PEN.AX
compensationAsOfEpochDate,1640908800,PEN.AX
country,Australia,PEN.AX
website,https://www.pel.net.au,PEN.AX
maxAge,86400,PEN.AX
address1,44 Kings Park Road,PEN.AX
fax,61 8 6263 4444,PEN.AX
industry,Uranium,PEN.AX
address2,Suite 22,PEN.AX
