Breakdown,Value,ticker
zip,6003,NUH.AX
sector,Technology,NUH.AX
longBusinessSummary,"Nuheara Limited, a wearables technology company, engages in the development and commercialization of hearing and wearables technology platforms worldwide. The company offers IQbuds2 MAX, a hearing bud and related accessories; IQstream TV to control volume levels; IQbuds BOOST accessories; and Bluetooth transmitters. It sells its products through traditional retail and direct-to-consumer online sales platform. The company is headquartered in Perth, Australia.",NUH.AX
city,Perth,NUH.AX
phone,61 8 6555 9999,NUH.AX
state,WA,NUH.AX
compensationAsOfEpochDate,1640908800,NUH.AX
country,Australia,NUH.AX
website,https://www.nuheara.com,NUH.AX
maxAge,86400,NUH.AX
address1,190 Aberdeen Street,NUH.AX
fax,61 8 6555 9998,NUH.AX
industry,Consumer Electronics,NUH.AX
address2,Northbridge,NUH.AX
