Breakdown,Value,ticker
zip,6005,OEX.AX
sector,Energy,OEX.AX
longBusinessSummary,"Oilex Ltd engages in the exploration for, appraisal, development, production, and sale of oil and gas in Australia, India, and Indonesia. It primarily holds 100% interest in the Cambay field located in the Cambay basin, onshore Gujarat, India. Oilex Ltd was incorporated in 1997 and is headquartered in West Perth, Australia.",OEX.AX
city,West Perth,OEX.AX
phone,61 8 9485 3200,OEX.AX
state,WA,OEX.AX
compensationAsOfEpochDate,1640908800,OEX.AX
country,Australia,OEX.AX
website,https://www.oilex.com.au,OEX.AX
maxAge,86400,OEX.AX
address1,11 Lucknow Place,OEX.AX
fax,61 8 9485 3290,OEX.AX
industry,Oil & Gas E&P,OEX.AX
address2,Level 1,OEX.AX
