,0,1,ticker
0,Market Cap (intraday),28.45M,OEX.AX
1,Enterprise Value,23.70M,OEX.AX
2,Trailing P/E,,OEX.AX
3,Forward P/E,,OEX.AX
4,PEG Ratio (5 yr expected),,OEX.AX
5,Price/Sales (ttm),411.50,OEX.AX
6,Price/Book (mrq),3.17,OEX.AX
7,Enterprise Value/Revenue,485.32,OEX.AX
8,Enterprise Value/EBITDA,-14.45,OEX.AX
